,date,lower,median,upper,canton
10,2022-01-25,3.365965158336992,3.8086930345937198,4.309653234476648,ZG
11,2022-01-26,3.168573813018438,3.583263918791956,4.052226985832749,ZG
12,2022-01-27,3.0636692833647006,3.525623534258105,4.057233387692302,ZG
13,2022-01-28,2.830912575204535,3.388076098829429,4.05489726245957,ZG
0,2022-01-15,51.543521471383144,52.299606049877646,53.06678152541446,ZH
1,2022-01-16,49.1651042855824,49.87441792173132,50.5939649508881,ZH
2,2022-01-17,48.947119336737615,50.06719474025191,51.21290125192043,ZH
3,2022-01-18,48.52841161301004,49.606733940116264,50.70901705642796,ZH
4,2022-01-19,48.112692208374064,48.934799123460266,49.77095347070647,ZH
5,2022-01-20,47.18521549461423,47.98175393261296,48.79173881727001,ZH
6,2022-01-21,48.013839912181496,48.84566888969697,49.691909117158296,ZH
7,2022-01-22,47.30714699990582,48.299714993722446,49.313108407899996,ZH
8,2022-01-23,46.66852580304191,47.91747136081581,49.199841265715364,ZH
9,2022-01-24,45.01121951678093,46.6341034790323,48.31550068272008,ZH
10,2022-01-25,51.7813308498353,53.44493946409863,55.16199578965152,ZH
11,2022-01-26,48.041815334938946,49.182857152483585,50.35099986994861,ZH
12,2022-01-27,49.07482899871728,51.108918821726505,53.22731910475135,ZH
13,2022-01-28,49.25539727100929,50.077750868581404,50.913834239475996,ZH
