,date,lower,median,upper,canton
0,2022-01-15,28.718686048518332,29.247483990219944,29.786018702701227,SO
1,2022-01-16,27.71316357088053,28.789238901663598,29.907097196508428,SO
2,2022-01-17,28.289687051490347,29.649919924992503,31.075555906941503,SO
3,2022-01-18,27.919324014306778,29.768203268146785,31.739519386630374,SO
4,2022-01-19,28.65804369576753,29.869537542208956,31.132246236235467,SO
5,2022-01-20,28.587302854604932,29.97895511282991,31.43835409125696,SO
6,2022-01-21,27.90288285246514,29.60848254238226,31.418339212398063,SO
7,2022-01-22,29.768250586535157,31.353417032244405,33.0229939693696,SO
8,2022-01-23,28.482381595358724,29.973303673375586,31.54226868594397,SO
9,2022-01-24,23.564989108142097,24.950115680983192,26.416658613237228,SO
10,2022-01-25,26.847346966212026,29.367668659267085,32.12458808559084,SO
11,2022-01-26,30.078295031869573,32.180929594668555,34.4305496199079,SO
12,2022-01-27,29.793752344983837,30.96399960689296,32.18021216508798,SO
13,2022-01-28,29.3883039104391,31.545424937949008,33.86088008169462,SO
0,2022-01-15,20.011389000477887,20.511572529059062,21.024258116455744,SZ
1,2022-01-16,17.871735236652494,18.600609339665237,19.35920956893309,SZ
2,2022-01-17,20.159850501958413,21.298398173320823,22.50124646039657,SZ
3,2022-01-18,15.91180222638225,16.609244210370704,17.33725629032373,SZ
4,2022-01-19,18.06972109363167,18.83159228875546,19.62558615555479,SZ
5,2022-01-20,14.535378867041281,15.199411413363363,15.893779544784973,SZ
6,2022-01-21,18.201640512004094,19.505805541850968,20.903415249058312,SZ
7,2022-01-22,21.06455675768883,22.545435298854834,24.130422427678894,SZ
8,2022-01-23,21.1752221836469,22.879836844750454,24.721673732740165,SZ
9,2022-01-24,26.034781042820274,27.38480564477239,28.804835307373114,SZ
10,2022-01-25,28.15303412715649,30.343769501463488,32.70497749547333,SZ
11,2022-01-26,26.459399623823916,28.248378412527977,30.15831403139199,SZ
12,2022-01-27,23.491611810971214,25.376664353088394,27.41298038087593,SZ
13,2022-01-28,22.38270507666982,24.134793579929624,26.024033250250774,SZ
0,2022-01-15,35.34705239250327,35.82092493709876,36.30115035055663,TG
1,2022-01-16,34.15222520937589,35.24323315774395,36.369093837847785,TG
2,2022-01-17,34.91476292488885,35.777033179594035,36.660598437611974,TG
3,2022-01-18,32.279575298003216,33.401276813915324,34.56195698054337,TG
4,2022-01-19,30.99904047548182,32.45613856388221,33.981726992843285,TG
5,2022-01-20,30.551025784661466,31.92433773859196,33.35938201326683,TG
6,2022-01-21,32.195829949359,33.17579326173179,34.185584290771835,TG
7,2022-01-22,34.671878464739,35.6221039531016,36.59837154009616,TG
8,2022-01-23,28.603925857317485,29.461846767968378,30.345499401341655,TG
9,2022-01-24,29.767888810399356,30.84689566143661,31.965013642994432,TG
10,2022-01-25,35.01849314804787,36.0166947305305,37.04335003302497,TG
11,2022-01-26,32.18609746823087,33.011681020863314,33.85844105203746,TG
12,2022-01-27,33.912544194081,35.19721604414295,36.5305537139351,TG
13,2022-01-28,38.36537788512256,39.550298595703815,40.771815768193214,TG
0,2022-01-15,6.93587351573466,7.150741828533965,7.372266605258179,UR
1,2022-01-16,6.546990844762075,7.006121983105261,7.497451333908902,UR
2,2022-01-17,6.3087035447386475,6.869490766821662,7.480126948555642,UR
3,2022-01-18,5.47851550777263,6.086306752596278,6.76152688335813,UR
4,2022-01-19,4.587128836902675,4.893263472400707,5.2198288431982505,UR
5,2022-01-20,4.448481073246694,4.859241912011098,5.307931307486049,UR
6,2022-01-21,3.7435082815210223,4.284043260886827,4.902627503656232,UR
7,2022-01-22,3.1987344220828295,3.4603472557033497,3.743356449785203,UR
8,2022-01-23,3.261801732172597,3.577972386391618,3.924789870429661,UR
9,2022-01-24,3.0438206255212217,3.481478190765726,3.982064610230392,UR
10,2022-01-25,2.4336845174322916,2.717485517585247,3.034381607554033,UR
11,2022-01-26,2.4681073910098394,2.7245105436712183,3.0075505343138627,UR
12,2022-01-27,2.2569915056919982,2.5190877186070044,2.8116202112559594,UR
13,2022-01-28,2.817637808689718,3.217291732417957,3.673632593785513,UR
0,2022-01-15,9.822521188130628,10.228751250732964,10.65178177226038,ZG
1,2022-01-16,9.363195017476219,10.31583544304424,11.365400452446362,ZG
2,2022-01-17,10.853434045702956,11.963298802020766,13.186657570660334,ZG
3,2022-01-18,10.566344553793702,11.364855830704709,12.223711558443332,ZG
4,2022-01-19,10.224227435361204,11.277999206683695,12.440379178777977,ZG
5,2022-01-20,9.885906923722942,11.038546399833507,12.325576961368949,ZG
6,2022-01-21,9.836099531794984,10.962575850088562,12.21806152738409,ZG
7,2022-01-22,10.080888499655336,11.335357700151992,12.745933475485629,ZG
8,2022-01-23,10.719463917249952,12.117014659416444,13.696771162244817,ZG
9,2022-01-24,12.24433478812752,13.397523649979368,14.659321478680814,ZG
10,2022-01-25,11.377555919334977,13.017146505954276,14.893014313339611,ZG
11,2022-01-26,11.842064536741233,13.149380351788011,14.601018521688443,ZG
12,2022-01-27,11.306408087462545,12.549762657881935,13.929847706789628,ZG
13,2022-01-28,11.258391346207114,12.507139301338729,13.894394740132359,ZG
0,2022-01-15,189.15501836027656,190.7953145391978,192.4498348797506,ZH
1,2022-01-16,188.0246459146255,190.75895668525445,193.5330306228555,ZH
2,2022-01-17,186.9525086060448,188.93474142332073,190.93799159399398,ZH
3,2022-01-18,188.82183587856971,191.05764164701137,193.31992119382159,ZH
4,2022-01-19,180.80509909585155,183.25448469305366,185.7370523732489,ZH
5,2022-01-20,177.8359723851142,181.51960536600444,185.27953984965544,ZH
6,2022-01-21,182.46195436866356,185.76794176121876,189.13382960084283,ZH
7,2022-01-22,183.06327126908565,185.63966990434878,188.25232829768228,ZH
8,2022-01-23,184.12417984028338,187.27956578636955,190.48902643615511,ZH
9,2022-01-24,174.28664980476697,177.65815350811786,181.0948775667538,ZH
10,2022-01-25,181.02447403989103,185.25005090211465,189.5742635974943,ZH
11,2022-01-26,162.28185040772215,167.02385396465343,171.9044226025069,ZH
12,2022-01-27,173.84629017768683,177.56785929408179,181.36909693071922,ZH
13,2022-01-28,171.05199319095672,177.23259735665908,183.6365246602009,ZH
