,date,lower,median,upper,canton
3,2022-01-14,6.558462363646741,7.204421239244474,7.914002172243399,UR
4,2022-01-15,5.984246863821318,6.480504070185227,7.017914527822405,UR
5,2022-01-16,5.586778683217464,6.290129917773031,7.0820300258748,UR
6,2022-01-17,4.813611937540322,5.232265043551522,5.687329564825746,UR
7,2022-01-18,4.024377289883185,4.3823282852016705,4.772117477046012,UR
8,2022-01-19,3.706086255260438,4.019744992640151,4.3599497402199745,UR
9,2022-01-20,3.774488099979371,4.101779465616472,4.457450742696713,UR
10,2022-01-21,2.4273384585038627,2.7030512111992455,3.010081196039387,UR
11,2022-01-22,2.5703593664782427,2.7997353588663643,3.0495806080324295,UR
12,2022-01-23,3.4375413939112285,3.79219036447155,4.183428244926098,UR
13,2022-01-24,3.4509051061766614,3.8598336723545765,4.317219836493392,UR
0,2022-01-11,11.269025171981738,11.746691699867258,12.244605348367035,ZG
1,2022-01-12,10.567984245246782,11.304776480739568,12.09293733920571,ZG
2,2022-01-13,9.725345322604602,10.461697959494087,11.253803393622949,ZG
3,2022-01-14,11.369074177366532,12.573196973540645,13.90485097284057,ZG
4,2022-01-15,13.548921741765364,14.885235967594783,16.353349294798406,ZG
5,2022-01-16,12.084912540925309,13.33558399826761,14.715687844045794,ZG
6,2022-01-17,11.70819952506728,12.636491140827651,13.638382913644282,ZG
7,2022-01-18,11.66085575257988,13.01464585664381,14.525606899509201,ZG
8,2022-01-19,11.694966339959041,12.878409644750093,14.18160857900965,ZG
9,2022-01-20,10.96830288464136,12.155848676526015,13.471970878330723,ZG
10,2022-01-21,11.900015868675583,13.652821095160983,15.6638046464402,ZG
11,2022-01-22,11.727828923904827,12.94287987500769,14.283815064647385,ZG
12,2022-01-23,13.455419167130865,15.396804557779552,17.618298445102283,ZG
13,2022-01-24,12.73507355623025,14.666965557451402,16.89192274497895,ZG
0,2022-01-11,187.88311202481916,189.6942780970021,191.5229035486134,ZH
1,2022-01-12,194.3940983750146,196.93628662236387,199.51172032900942,ZH
2,2022-01-13,184.7842599193096,188.0002816643483,191.27227568683682,ZH
3,2022-01-14,185.83850928070277,189.09807792667914,192.41481872604263,ZH
4,2022-01-15,174.55420748195058,179.0030658849062,183.56531222261896,ZH
5,2022-01-16,163.12784929191614,166.30236801320942,169.53866385689832,ZH
6,2022-01-17,178.43172161603715,182.85804386154373,187.39416905264554,ZH
7,2022-01-18,174.04886816195057,178.4659998333744,182.99523250498714,ZH
8,2022-01-19,183.5438384464866,186.0443313504315,188.57888949358897,ZH
9,2022-01-20,164.6613218386377,168.83191792093953,173.10814823165327,ZH
10,2022-01-21,167.95741438231755,170.83997982813588,173.77201724028558,ZH
11,2022-01-22,178.79504842199486,182.51360032287806,186.30949009391816,ZH
12,2022-01-23,159.34999749801233,162.82137451437467,166.3683741135982,ZH
13,2022-01-24,165.910961425752,169.99704280558254,174.18375684343113,ZH
